route,source_file,surface,content_mode,review_tier,review_status,words,text_kind,voice_layer,source
/items/1240.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1240/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1241.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1241/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1242.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1242/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/125.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/125/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/126.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/126/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/127.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/127/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/128.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/128/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/12800.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/12800/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/12801.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/12801/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/12802.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/12802/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/12803.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/12803/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/12804.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/12804/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/12805.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/12805/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/12806.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/12806/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/12808.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/12808/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/12809.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/12809/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/12810.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/12810/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/12811.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/12811/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/12861.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/12861/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/12872.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/12872/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/129.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/129/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1300.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1300/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1301.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1301/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1302.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1302/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1303.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1303/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1304.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1304/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1305.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1305/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1306.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1306/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1307.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1307/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1308.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1308/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1309.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1309/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/131.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/131/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1310.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1310/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13100.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13100/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13101.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13101/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13102.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13102/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13103.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13103/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13104.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13104/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13105.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13105/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13106.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13106/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13107.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13107/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13108.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13108/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13109.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13109/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1311.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1311/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13110.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13110/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13111.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13111/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1312.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1312/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1313.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1313/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1314.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1314/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1315.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1315/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1316.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1316/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/1317.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/1317/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13198.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13198/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13199.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13199/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/132.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/132/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/133.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/133/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13300.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13300/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13301.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13301/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13302.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13302/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13303.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13303/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13304.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13304/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13333.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13333/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13342.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13342/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13344.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13344/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/13351.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/13351/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/134.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/134/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/135.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/135/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/136.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/136/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/137.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/137/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/138.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/138/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/139.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/139/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14001.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14001/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14002.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14002/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14003.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14003/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14004.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14004/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14005.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14005/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14006.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14006/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14007.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14007/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14008.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14008/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14009.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14009/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14010.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14010/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/141.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/141/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14100.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14100/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14101.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14101/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14102.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14102/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14120.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14120/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14121.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14121/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14122.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14122/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14123.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14123/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14124.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14124/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14125.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14125/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14126.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14126/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14127.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14127/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14128.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14128/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14129.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14129/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14130.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14130/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/142.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/142/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14200.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14200/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14201.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14201/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14202.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14202/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14203.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14203/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14204.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14204/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14205.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14205/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14206.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14206/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14207.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14207/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14208.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14208/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14209.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14209/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14210.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14210/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14211.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14211/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14212.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14212/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14213.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14213/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14214.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14214/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14215.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14215/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14216.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14216/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14217.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14217/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14218.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14218/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14219.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
/items/14219/,src/pages/items/[vnum].astro,items,generated world-file record,3,template-and-sample QA,,engine data,engine,active world files
/items/14220.json,src/pages/items/[vnum].json.ts,agent-json,generated machine-readable record,3,schema-and-sample QA,,engine data,engine,active world files
